filename,country,iso,lat,lng
455f23d1d087460488c8c2a78ec111eb.jpg,Belarus,BY,52.078378,27.702365
9499f87ca9b04fd5838861a53f1b055f.jpg,Belarus,BY,53.019013,30.5697
6bd7de803e9941c5b87afc1ee10d930e.jpg,Belarus,BY,53.300528,29.521461
a9f1eaded87e4e0cb4fbf0eceaab6a79.jpg,Belarus,BY,52.612203,30.853534
1d8641511ae24dc7b36194f8703356be.jpg,Belarus,BY,51.990212,23.905724
960dc65c4846430596658469c7be179a.jpg,Belarus,BY,55.589331,28.575888
a06b6b916eec49fabe0769717d7506d4.jpg,Belarus,BY,53.479446,31.09432
6c2f2418c5c443aea76e1c427b6a9954.jpg,Belarus,BY,52.233854,30.133002
0dfdabdcf0cf4487881f5c67963c44fb.jpg,Belarus,BY,54.090335,28.270595
9b420c52f2654a61b2dced21e04d08a6.jpg,Belarus,BY,53.596944,30.343356
f4b8edd537dd46a1b92c6817eb3f3df7.jpg,Belarus,BY,53.524904,31.236663
32044b0f25f140eea8b825e6232283c7.jpg,Belarus,BY,52.544515,25.668468
801cbd2f21a648148a9e4cc6d9888767.jpg,Belarus,BY,55.171312,30.072595
625abb5eae7945cda47c8b92b3072aae.jpg,Belarus,BY,52.215612,31.511348
bcecf57423154314a092d40f95323807.jpg,Belarus,BY,52.214749,31.520143
6d91d98381524b65acea9ddd89c5cbb2.jpg,Belarus,BY,55.609078,28.367715
3683a8ac228c448b956d40e25f5053a7.jpg,Belarus,BY,52.269168,25.682699
8edd1ab60dfd4fd2b5d8b2651040ee23.jpg,Belarus,BY,53.529077,27.473949
831da0efd39c42b894059cadd55db8ff.jpg,Belarus,BY,52.316614,31.368534
640f28d88e404c9a862e634a186c465d.jpg,Belarus,BY,53.813011,30.797391
43b7fa22bfd244238bc454229de33051.jpg,Belarus,BY,53.681016,30.050874
5883d39fee034eeb9a55d354e6be2cb0.jpg,Belarus,BY,52.031283,29.46461
88804c1dc28e4823a352b237b3934c8e.jpg,Belarus,BY,52.37505,27.460804
b5d7324e036a41c6b6d92290e38da628.jpg,Belarus,BY,55.888191,28.605694
f4c672f1ae8d451eb8f4982cb480bca4.jpg,Belarus,BY,55.824072,28.609025
64f3f00e05554be1aa21cce8bf376f29.jpg,Belarus,BY,52.174942,29.341089
4ba41ff7c9594e74a908929e1c195575.jpg,Belarus,BY,53.973585,30.466683
207692800fc14a8fb1825ad2f07e1b87.jpg,Belarus,BY,54.58316,30.447457
a6b22673bcef42f88707eeacfcdb1cd4.jpg,Belarus,BY,54.477797,28.654856
f6129ed314a7430595cd822a2d0a3395.jpg,Belarus,BY,53.074939,25.264171
0bcf949135154c1f806d35e068a39344.jpg,Belarus,BY,53.226471,27.316008
ee4938a137124097864cfde8b2bbac50.jpg,Belarus,BY,56.002778,28.645259
85518587d47445ac980b5d0fca8b5208.jpg,Belarus,BY,55.298547,28.780012
6a728da95ee24ebda4101c6eeac2e081.jpg,Belarus,BY,54.166565,26.461252
8d514b3a30b349ff90b3b133f793092c.jpg,Belarus,BY,51.674397,30.364853
f72ca373207d412abda5fe4da70eb840.jpg,Belarus,BY,52.368024,25.59693
e5ae2cc17b5e49b69db525d1c8eea6a6.jpg,Belarus,BY,53.936709,30.204444
adada265911b42daa014b0a1e1b71616.jpg,Belarus,BY,53.853226,30.30094
58071eb2a63b4eb4922d344bfdc8d513.jpg,Belarus,BY,55.184134,28.923001
b09c19609f254624a7f326f302fcaf19.jpg,Belarus,BY,52.355726,25.023144
3cc945596f704b62aa781dca0ce4a9e4.jpg,Belarus,BY,52.965765,29.875026
704906b6bb9341b3a94cdfd264970247.jpg,Belarus,BY,53.518783,30.256336
76139860517647fb9ca1ba083b14ff36.jpg,Belarus,BY,52.2402,27.498884
50aee7f0d91b4840a391b1403fe3f8dd.jpg,Belarus,BY,53.722179,32.027986
f2251982b4354c3481cd3c2e50f4d8c7.jpg,Belarus,BY,51.979109,26.979143
80f36a102ff54b018e717f5636bcfde2.jpg,Belarus,BY,53.613238,27.465405
6ba1d8b5c59148d7b7e73d9211a09e72.jpg,Belarus,BY,54.410293,26.06306
01478ceb6bc547a09464029f3e8d0c64.jpg,Belarus,BY,53.513809,31.201687
13a9fbf52dc948829f9fff2f299123e0.jpg,Belarus,BY,54.660839,27.972902
5b89d5c323da44c788da3f713e1cab05.jpg,Belarus,BY,52.238617,27.52356
b3656db2f23148ba8babdbe2cc4ed6b5.jpg,Belarus,BY,54.497546,28.823381
708e243f35df46cd9491edd630aad5ed.jpg,Belarus,BY,54.72232,26.048922
3c46aafeb6bf47b6b1c0660cb1e25ae9.jpg,Belarus,BY,53.041046,26.254608
1027d9cd902c4a78b8ca6ba7a3b321e6.jpg,Belarus,BY,52.603505,25.570415
632a063e2842459198a47eb11cb275ee.jpg,Belarus,BY,53.227805,27.292169
f5e8ed85171343679b570ebfb352e5b8.jpg,Belarus,BY,51.710682,29.154923
06411dab4a8b4ef8903e40f6af2af1d7.jpg,Belarus,BY,53.985837,30.465967
c8cead672fe243ec8b4ddebb58cf5710.jpg,Belarus,BY,55.719023,28.244802
3a3f56c5748c4106a19262afb56664be.jpg,Belarus,BY,53.596233,27.861862
0fe113ef6897421c9d8948af227e0f71.jpg,Belarus,BY,51.63326,29.090205
0a670064d4804cfc81f500a7379e5357.jpg,Belarus,BY,54.702159,26.105111
36d31a08f10242a5b8a2bd3ab1708a65.jpg,Belarus,BY,54.511927,30.501918
338c4d8a11a54d64acdd40e6c3f0a982.jpg,Belarus,BY,55.35547,29.22418
05bb10f8738f4a008667dde7aeb929b5.jpg,Belarus,BY,54.501517,25.876029
a8cd0323affd46cd88e128e5522fff72.jpg,Belarus,BY,51.901973,29.853323
b4e47626b1e342a181ef0f5674387892.jpg,Belarus,BY,52.975289,26.774521
c2c851fceb564678896c211e2813b6a9.jpg,Belarus,BY,54.806652,28.647409
d0eaf71683124d248a6952fa15cf3dbf.jpg,Belarus,BY,54.632202,27.931331
e4d15732dc914b6986e94a8d940372a2.jpg,Belarus,BY,54.51362,30.497314
d2f161f973ad429691f16ba61f476306.jpg,Belarus,BY,51.981033,23.929482
eb4bcf7fb0a447b78f77c488e2fd96ec.jpg,Belarus,BY,51.682127,29.131744
f76c180ff6db4ab999c4975ddb59e460.jpg,Belarus,BY,53.069735,29.987999
9b2ca5b6bbaa4d8ca5501fba09a764bd.jpg,Belarus,BY,53.278618,30.417545
5ab91dbdd3e346a3865b9b0be2f7d228.jpg,Belarus,BY,53.734126,30.452856
8f4c9eb6d731463985d2079f0d456f38.jpg,Belarus,BY,53.605371,25.764625
0e519c0648674921be7f57dc6f490a14.jpg,Belarus,BY,52.665017,27.459763
51ec1b0fac3040febc10839b327a0aff.jpg,Belarus,BY,54.026925,26.869174
549591777fa74368a66c6a46d2491a81.jpg,Belarus,BY,52.629367,25.510171
bb5e834d61414dd58dc49bdfdc03b7b4.jpg,Belarus,BY,54.580498,29.004764
1e879f168a8e4dd8a177914a096e5243.jpg,Belarus,BY,52.681635,25.370844
d61545dfa4f14269af451f0a51e4ad70.jpg,Belarus,BY,52.233295,28.419575
72ce6f0827ab4e93987115f5ac124e14.jpg,Belarus,BY,53.900822,25.93554
62c1960bc7ef4c8db6667433a54f6f50.jpg,Belarus,BY,55.111064,27.621802
21bc237aecfc41029e8fe3228ecbd6ea.jpg,Belarus,BY,55.145295,28.758273
3e3ae442277b40e0a49f908e9d6479b1.jpg,Belarus,BY,52.939448,29.293456
0f3241f875b046bdb15dfadd11fc2729.jpg,Belarus,BY,55.157076,27.763945
212f77af74404254a6e4608e51cc936a.jpg,Belarus,BY,55.188323,30.089116
11f5105981854d03b7288e73c1f6602f.jpg,Belarus,BY,53.846884,30.336635
d321b4622c224f208ce68dfa48ca16b2.jpg,Belarus,BY,53.0376,25.627371
2da64c659a464501b2f655c7a0eb4b10.jpg,Belarus,BY,52.395899,30.871754
549435058cfc40ec95336cb606b7d6b5.jpg,Belarus,BY,52.179286,29.907571
a64889e5442344daa14514d27c7f38ea.jpg,Belarus,BY,54.218213,28.62032
e6f7797e24634d72a7121dba11dce635.jpg,Belarus,BY,52.254585,27.793529
ba658a10334247438e4ec001e44b0f72.jpg,Belarus,BY,54.025989,27.952648
fb6ff9d3da324568ac1d490b92658b04.jpg,Belarus,BY,52.707747,30.798691
e2efc11997c1479f8304711be6567b19.jpg,Belarus,BY,52.164541,26.090011
0d4e8dd6419244b6895775e0a3812ea3.jpg,Belarus,BY,54.489111,25.836298
8b5d4be6b14e4bfd92d262a5e593241c.jpg,Belarus,BY,52.222396,27.867509
c9d6034ea34a4156babe69e2264d6021.jpg,Belarus,BY,55.161528,27.130061
78f584f6c31b4f5aa78b01eca3ae58e7.jpg,Belarus,BY,55.316771,30.306301
ba2c533561ec49d491f65d98d23f5990.jpg,Belarus,BY,53.186159,27.342766
ecfaab28a2bd4e788ea0d61b7d1f13de.jpg,Belarus,BY,55.617381,28.64715
516df726f2334468be3e2d4e3817895c.jpg,Belarus,BY,53.471437,30.369359
eaf5167524bb42a68360e0fe4d678976.jpg,Belarus,BY,55.257495,29.787999
27f81a724d4e44868cfb2f8738cc71b8.jpg,Belarus,BY,55.905667,28.631758
115f30c50e2b435e83b173910724ee17.jpg,Belarus,BY,55.774583,28.604109
f0abbedd3a264fa3aeef15e739bc56c4.jpg,Belarus,BY,54.177744,28.471877
d8113286669346ef8016b26f6cf095bf.jpg,Belarus,BY,51.711651,30.351019
9c0c92af3379454f94d3c1b833271cf7.jpg,Belarus,BY,52.080309,25.558226
cc2560cc4ada49cd8369131e51ec11fc.jpg,Belarus,BY,52.579324,30.836043
b5fbaa7beff5470ea4f0d4977864d065.jpg,Belarus,BY,52.231507,28.878247
0ac2d4fb01844ec2967bf8f9a55b91ae.jpg,Belarus,BY,51.750612,29.180054
f2a9a8a7173d46da80f0043e52b241bb.jpg,Belarus,BY,54.764447,28.500617
5a5d65b63610472ebaa7dbf145d11e31.jpg,Belarus,BY,53.931219,30.469006
6e8512f919d34de9bf991f5e76badcf9.jpg,Belarus,BY,55.605185,28.466964
55fe85c134104bdc8698785294b5170b.jpg,Belarus,BY,53.529282,26.249698
bd662ec478234b14adb1369aec93b9ba.jpg,Belarus,BY,53.044577,29.567911
e85b19a15394446488ba4a5537a62f53.jpg,Belarus,BY,52.49801,25.843634
6f19ac4a099041aaa5b8e650be062c14.jpg,Belarus,BY,53.002563,25.796617
b75490fd7edb4627b77efb7a2512a476.jpg,Belarus,BY,52.531325,24.568612
9c49f6359ec54d1ba263acf11d474a3f.jpg,Belarus,BY,55.959831,28.646283
bf6a03631dec4b65afc0041277f6fbf8.jpg,Belarus,BY,51.856763,24.21061
7a2bd7dbe0954c13a1f88f5ceb6b0777.jpg,Belarus,BY,52.092505,27.799804
9f53c5b1dbc841d1948a56d3b9b6fa52.jpg,Belarus,BY,53.596495,29.935068
f40c9f3c52d04d91b47e7ea1afbf9708.jpg,Belarus,BY,53.721031,32.014413
f5cabc089f1d4977950c694ff2bd37ff.jpg,Belarus,BY,54.473022,30.504516
516e2688e3174ee080908cf880532746.jpg,Belarus,BY,51.907775,29.810411
e05c79a3a5014d4c86a27c538e3ae8d3.jpg,Belarus,BY,52.23129,29.306069
2ed31edf91bf49d0b14e5cd75af7420a.jpg,Belarus,BY,53.5122,27.475016
379e23197c4a4a38973ca76bc02dbdc7.jpg,Belarus,BY,55.656174,28.615098
0d37c1fea6804683b8b983bbd9927803.jpg,Belarus,BY,55.103895,29.695055
e7c604b8a8fd41cd802c819fc2e328dd.jpg,Belarus,BY,54.236407,25.992668
ab7795925f8a4233a821fc7f4a5d5884.jpg,Belarus,BY,55.256431,29.792636
bca250974d8d4bd9b0a4a526f98cd22e.jpg,Belarus,BY,52.527682,25.580347
9510b2bbdde245348bcdc1f274524459.jpg,Belarus,BY,53.924427,30.469325
c1cde1d9a2b443ec97d420d408ef4260.jpg,Belarus,BY,54.187928,28.585545
ebcd296351f84bbc95747ebb147e92c4.jpg,Belarus,BY,53.060888,27.930829
3c8e820ca98f4fa0ae56f1c491a0d89c.jpg,Belarus,BY,55.07434,26.87851
1cf2b784cbbb4f2aa7128289579c4b82.jpg,Belarus,BY,53.48928,31.125004
5a7a3bc3f4fc45ab9122b064ea8a9f3c.jpg,Belarus,BY,52.293504,30.937077
58a31109d4034333b1b959f1d970df1e.jpg,Belarus,BY,51.668089,30.401324
5407ffd629594478858f595f097053d5.jpg,Belarus,BY,52.629622,27.468486
0174315f89f74b86acb944b581740335.jpg,Belarus,BY,53.793169,25.37485
c2e9d7b622a341c6bba153ca2968ac82.jpg,Belarus,BY,52.310419,30.9
b0603eeb45da4d18a3c6ab5f87e75934.jpg,Belarus,BY,54.418489,27.896168
17f7424b77644c64bf39b76d5ff05bc2.jpg,Belarus,BY,56.027649,28.378369
1ef510ba7e9e4caa8dfe78612e80cf3c.jpg,Belarus,BY,51.978862,30.45619
c1b0b7b1e1cc427f9cfe8786fe8780cd.jpg,Belarus,BY,54.429813,25.985527
cc5b5e8aa9f04385927956f585fe5dfe.jpg,Belarus,BY,52.922412,30.643774
c568daae0aa240a3930b0f0e35c56d5f.jpg,Belarus,BY,53.08861,29.832342
096c28b6bfd24895b1e7b5a798359304.jpg,Belarus,BY,55.316826,29.447743
f4b7c9e6f6334b269e9d5dd2f460c6de.jpg,Belarus,BY,55.661182,28.366563
6b92d6b4c1374bbdb734113ec92d1dd5.jpg,Belarus,BY,54.134407,27.347631
39f9314a58fd42e09d20a4642ece1a83.jpg,Belarus,BY,52.37157,25.591842
532d7d96767547019d44b955c1a905ca.jpg,Belarus,BY,55.674621,28.179766
9eb73c5b43bf4fc4855c80430b2e804f.jpg,Belarus,BY,52.112949,27.848882
15c7be2c77264c8f8873098658dcd02f.jpg,Belarus,BY,51.649546,30.440048
c3bc827247eb41d3809152baaf7ed6a9.jpg,Belarus,BY,55.670459,28.194004
557c6c61b8834ca4992035cc000d5e36.jpg,Belarus,BY,53.092916,30.511326
f39faa2ddce047e0a3d112d58d2606fd.jpg,Belarus,BY,55.517583,28.874466
65706a7f1e8a455382647dded0ed5cbb.jpg,Belarus,BY,52.971379,30.606732
56e2ba0fc90a41d694a9f5737682214f.jpg,Belarus,BY,53.258407,26.98964
1339a8666de945ffb1ee8871fef9f52d.jpg,Belarus,BY,52.476774,25.571403
d531c0f33de94a0f9eae1f713b983e2e.jpg,Belarus,BY,55.617705,28.271003
d9c5bb43824a40e983a956298fb28d40.jpg,Belarus,BY,52.636229,30.84029
8e24db1c1e284e3aa576471ba581bd8c.jpg,Belarus,BY,52.769769,30.757316
4b62c2b463b047bca751f1a527d12e99.jpg,Belarus,BY,52.345096,25.017779
33dd5e389b4340888c01b134b79b6d75.jpg,Belarus,BY,52.348957,27.455395
1585ce8c2805411cbdd5fbbe0f14b610.jpg,Belarus,BY,52.2617,25.68012
7db606f3a36546c8af378f723adf60da.jpg,Belarus,BY,53.195771,27.524467
c4a1464c9aa84587b52721b11b2bbc15.jpg,Belarus,BY,55.997854,28.645426
cc24bb56a6484ee8801e718a35f8bf03.jpg,Belarus,BY,53.60858,30.387285
3570f8ba997047d19831e4eec0b1dec4.jpg,Belarus,BY,52.979181,26.881763
16a5612695894c4a9fc16e21a0bbf0fe.jpg,Belarus,BY,52.213219,31.529268
ff4f708244c3461db67bd2f2b30ea4b0.jpg,Belarus,BY,52.212441,31.532717
b6088233090545d18b56226ad176a4fe.jpg,Belarus,BY,52.980358,26.912436
c37b5ea64af04b4ebd6838cce9d52c87.jpg,Belarus,BY,54.335391,28.57044
6730a93f49b94b1e8363fc553e4f0ef3.jpg,Belarus,BY,53.85187,30.314262
e19e51270d964951960a753582d32db7.jpg,Belarus,BY,53.815977,30.772536
cadc567de38b4d989d51a22916e5e183.jpg,Belarus,BY,54.736175,25.831063
5f071cd179d346969e775b8440ae25f7.jpg,Belarus,BY,56.015009,28.652042
bfa070b0086243f885cec8b64762c9f7.jpg,Belarus,BY,52.851645,29.352829
3b1d0f89f0614768881a4e3f080a66b1.jpg,Belarus,BY,52.488209,24.926014
fc722dbdfec24e5287331fd22ee2e345.jpg,Belarus,BY,55.92554,28.647401
c97504e2de9745b19e62a6e608849184.jpg,Belarus,BY,51.699058,29.142993
e0f1e54416fc43c0a12326d338c145c5.jpg,Belarus,BY,52.729419,30.322465
59dba2f3c7cc49e08ebcb5167349993c.jpg,Belarus,BY,51.644104,29.102623
bb11441d9db741c1ae22a179f83b6fbd.jpg,Belarus,BY,51.930592,29.25956
0d0ff1ac928941f284e0f122b88ca02d.jpg,Belarus,BY,51.697184,29.141048
9f5ff1ece4bf49a4bf5077bc6a40289d.jpg,Belarus,BY,55.814841,28.602642
7bdf7280e6e54c20a8c01b81d5b8b102.jpg,Belarus,BY,55.114673,30.31978
693b55d035254cf3b472e07f4813f375.jpg,Belarus,BY,52.393926,25.059868
c3310661adba460ab8324cf4d729e3f0.jpg,Belarus,BY,52.831895,29.388148
89484c28049f466c94aa9afe0209796c.jpg,Belarus,BY,51.688986,29.13527
59d02e32839f4cc5bfda58f10d54ffb1.jpg,Belarus,BY,52.330604,30.850796
a5195f103d0c458a910ebbafee8d98c7.jpg,Belarus,BY,52.69189,24.354945
d66a9867b4914bdc9a6f78fa1ace2fab.jpg,Belarus,BY,51.97453,23.946428
26c2c56cde024985bf61e80532597028.jpg,Belarus,BY,54.571474,25.739879
85dbca0321b341cf911e393aaae26b0f.jpg,Belarus,BY,53.222774,29.099408
265848a62e8a4028a535c1640642a9f6.jpg,Belarus,BY,54.8711,28.711919
0c24eeb0af0d47e0a4f93eaa0f4a9537.jpg,Belarus,BY,54.144518,26.462357
52cd3b82a4fd48239799720e87619332.jpg,Belarus,BY,54.869129,30.391498
ac875daf2fd442598999c6d9bcd39d28.jpg,Belarus,BY,52.078902,27.700558
4a057608112e41f289448e742d20af01.jpg,Belarus,BY,53.032974,25.65375
c6765193c03b47caa7e9cdcd1fbbed79.jpg,Belarus,BY,55.61922,28.264955
0a53e35c8aae45af9f1f8b9c0416805e.jpg,Belarus,BY,52.219465,28.715956
33b6d4dc811147d0b7f6778577815a4f.jpg,Belarus,BY,55.391099,29.244449
135730551c0c485da116ba71c8ef0058.jpg,Belarus,BY,54.128382,27.348824
4f5dcaf1d3014dc3bdcd5a02916aea60.jpg,Belarus,BY,52.508711,30.817148
ff10123e1b2a4f1e8493d35e117f1c24.jpg,Belarus,BY,55.665773,28.210474
daed0bbfe9af4a4c96868447e1fa82a4.jpg,Belarus,BY,53.530242,30.234568
91f4eaead9df4602b06f3a2f1d7e9f51.jpg,Belarus,BY,54.698617,30.442176
56541ba7868041378fab5aa3abb55d94.jpg,Belarus,BY,52.896863,30.377933
1e98cea4e6d647608a81cca8005b0965.jpg,Belarus,BY,52.523961,24.853925
63aae00d022c44778bfbe4c3c4c29b3e.jpg,Belarus,BY,53.604489,27.464654
b6a7ea44af5143f3bc3cfee85d58efd2.jpg,Belarus,BY,52.311227,29.335801
eff62b4956bc41e0a8fbc1c322bddf8a.jpg,Belarus,BY,54.754006,25.96308
7dabdd85d17140f093762d1604aa8f87.jpg,Belarus,BY,51.910855,29.797803
8bf76e38e83547f18d16eacf499dd994.jpg,Belarus,BY,52.944118,29.93437
7659e671ff3544a99e798e734dc7510a.jpg,Belarus,BY,51.956651,25.564037
6d038d02124642768360c5b6bb13e5d0.jpg,Belarus,BY,54.990735,28.868015
